sensor_id,fixture_id,zone_id,facility_id,timestamp,sensor_type,value,unit,diagnostic_status,quality_flag,metadata
airport_terminal-terminal-b-restroom-b1-faucet-03-flow,airport_terminal-terminal-b-restroom-b1-faucet-03,airport_terminal-terminal-b-restroom-b1,airport_terminal,2026-01-06T00:00:00+00:00,flow_meter,0.0,L_per_min,ok,valid,"{'fixture_type': 'faucet', 'zone_type': 'restroom_airside', 'occupancy': 4, 'faults': []}"
airport_terminal-terminal-b-restroom-b1-faucet-03-diag,airport_terminal-terminal-b-restroom-b1-faucet-03,airport_terminal-terminal-b-restroom-b1,airport_terminal,2026-01-06T00:00:00+00:00,diagnostic,0.0,status_code,ok,valid,"{'fixture_type': 'faucet', 'zone_type': 'restroom_airside', 'occupancy': 4, 'faults': []}"
airport_terminal-terminal-b-restroom-b1-faucet-04-flow,airport_terminal-terminal-b-restroom-b1-faucet-04,airport_terminal-terminal-b-restroom-b1,airport_terminal,2026-01-06T00:00:00+00:00,flow_meter,0.064,L_per_min,ok,valid,"{'fixture_type': 'faucet', 'zone_type': 'restroom_airside', 'occupancy': 4, 'faults': []}"
airport_terminal-terminal-b-restroom-b1-faucet-04-diag,airport_terminal-terminal-b-restroom-b1-faucet-04,airport_terminal-terminal-b-restroom-b1,airport_terminal,2026-01-06T00:00:00+00:00,diagnostic,0.0,status_code,ok,valid,"{'fixture_type': 'faucet', 'zone_type': 'restroom_airside', 'occupancy': 4, 'faults': []}"
airport_terminal-terminal-b-restroom-b1-flush-valve-01-flow,airport_terminal-terminal-b-restroom-b1-flush-valve-01,airport_terminal-terminal-b-restroom-b1,airport_terminal,2026-01-06T00:00:00+00:00,flow_meter,0.031,L_per_min,ok,valid,"{'fixture_type': 'flush_valve', 'zone_type': 'restroom_airside', 'occupancy': 4, 'faults': []}"
airport_terminal-terminal-b-restroom-b1-flush-valve-01-diag,airport_terminal-terminal-b-restroom-b1-flush-valve-01,airport_terminal-terminal-b-restroom-b1,airport_terminal,2026-01-06T00:00:00+00:00,diagnostic,0.0,status_code,ok,valid,"{'fixture_type': 'flush_valve', 'zone_type': 'restroom_airside', 'occupancy': 4, 'faults': []}"
airport_terminal-terminal-b-restroom-b1-flush-valve-01-flush,airport_terminal-terminal-b-restroom-b1-flush-valve-01,airport_terminal-terminal-b-restroom-b1,airport_terminal,2026-01-06T00:00:00+00:00,flush_counter,0.0,count,ok,valid,"{'fixture_type': 'flush_valve', 'zone_type': 'restroom_airside', 'occupancy': 4, 'faults': []}"
airport_terminal-terminal-b-restroom-b1-flush-valve-02-flow,airport_terminal-terminal-b-restroom-b1-flush-valve-02,airport_terminal-terminal-b-restroom-b1,airport_terminal,2026-01-06T00:00:00+00:00,flow_meter,0.023,L_per_min,ok,valid,"{'fixture_type': 'flush_valve', 'zone_type': 'restroom_airside', 'occupancy': 4, 'faults': []}"
airport_terminal-terminal-b-restroom-b1-flush-valve-02-diag,airport_terminal-terminal-b-restroom-b1-flush-valve-02,airport_terminal-terminal-b-restroom-b1,airport_terminal,2026-01-06T00:00:00+00:00,diagnostic,0.0,status_code,ok,valid,"{'fixture_type': 'flush_valve', 'zone_type': 'restroom_airside', 'occupancy': 4, 'faults': []}"
airport_terminal-terminal-b-restroom-b1-flush-valve-02-flush,airport_terminal-terminal-b-restroom-b1-flush-valve-02,airport_terminal-terminal-b-restroom-b1,airport_terminal,2026-01-06T00:00:00+00:00,flush_counter,0.0,count,ok,valid,"{'fixture_type': 'flush_valve', 'zone_type': 'restroom_airside', 'occupancy': 4, 'faults': []}"
airport_terminal-terminal-b-restroom-b1-flush-valve-03-flow,airport_terminal-terminal-b-restroom-b1-flush-valve-03,airport_terminal-terminal-b-restroom-b1,airport_terminal,2026-01-06T00:00:00+00:00,flow_meter,0.036,L_per_min,ok,valid,"{'fixture_type': 'flush_valve', 'zone_type': 'restroom_airside', 'occupancy': 4, 'faults': []}"
airport_terminal-terminal-b-restroom-b1-flush-valve-03-diag,airport_terminal-terminal-b-restroom-b1-flush-valve-03,airport_terminal-terminal-b-restroom-b1,airport_terminal,2026-01-06T00:00:00+00:00,diagnostic,0.0,status_code,ok,valid,"{'fixture_type': 'flush_valve', 'zone_type': 'restroom_airside', 'occupancy': 4, 'faults': []}"
airport_terminal-terminal-b-restroom-b1-flush-valve-03-flush,airport_terminal-terminal-b-restroom-b1-flush-valve-03,airport_terminal-terminal-b-restroom-b1,airport_terminal,2026-01-06T00:00:00+00:00,flush_counter,0.0,count,ok,valid,"{'fixture_type': 'flush_valve', 'zone_type': 'restroom_airside', 'occupancy': 4, 'faults': []}"
airport_terminal-terminal-b-restroom-b1-urinal-01-flow,airport_terminal-terminal-b-restroom-b1-urinal-01,airport_terminal-terminal-b-restroom-b1,airport_terminal,2026-01-06T00:00:00+00:00,flow_meter,0.0,L_per_min,ok,valid,"{'fixture_type': 'urinal', 'zone_type': 'restroom_airside', 'occupancy': 4, 'faults': []}"
airport_terminal-terminal-b-restroom-b1-urinal-01-diag,airport_terminal-terminal-b-restroom-b1-urinal-01,airport_terminal-terminal-b-restroom-b1,airport_terminal,2026-01-06T00:00:00+00:00,diagnostic,0.0,status_code,ok,valid,"{'fixture_type': 'urinal', 'zone_type': 'restroom_airside', 'occupancy': 4, 'faults': []}"
airport_terminal-terminal-b-restroom-b1-urinal-01-flush,airport_terminal-terminal-b-restroom-b1-urinal-01,airport_terminal-terminal-b-restroom-b1,airport_terminal,2026-01-06T00:00:00+00:00,flush_counter,0.0,count,ok,valid,"{'fixture_type': 'urinal', 'zone_type': 'restroom_airside', 'occupancy': 4, 'faults': []}"
airport_terminal-terminal-b-restroom-b1-urinal-02-flow,airport_terminal-terminal-b-restroom-b1-urinal-02,airport_terminal-terminal-b-restroom-b1,airport_terminal,2026-01-06T00:00:00+00:00,flow_meter,0.05,L_per_min,ok,valid,"{'fixture_type': 'urinal', 'zone_type': 'restroom_airside', 'occupancy': 4, 'faults': []}"
airport_terminal-terminal-b-restroom-b1-urinal-02-diag,airport_terminal-terminal-b-restroom-b1-urinal-02,airport_terminal-terminal-b-restroom-b1,airport_terminal,2026-01-06T00:00:00+00:00,diagnostic,0.0,status_code,ok,valid,"{'fixture_type': 'urinal', 'zone_type': 'restroom_airside', 'occupancy': 4, 'faults': []}"
airport_terminal-terminal-b-restroom-b1-urinal-02-flush,airport_terminal-terminal-b-restroom-b1-urinal-02,airport_terminal-terminal-b-restroom-b1,airport_terminal,2026-01-06T00:00:00+00:00,flush_counter,0.0,count,ok,valid,"{'fixture_type': 'urinal', 'zone_type': 'restroom_airside', 'occupancy': 4, 'faults': []}"
airport_terminal-terminal-b-restroom-b1-water-line-01-flow,airport_terminal-terminal-b-restroom-b1-water-line-01,airport_terminal-terminal-b-restroom-b1,airport_terminal,2026-01-06T00:00:00+00:00,flow_meter,0.307,L_per_min,ok,valid,"{'fixture_type': 'water_line', 'zone_type': 'restroom_airside', 'occupancy': 4, 'faults': []}"
airport_terminal-terminal-b-restroom-b1-water-line-01-diag,airport_terminal-terminal-b-restroom-b1-water-line-01,airport_terminal-terminal-b-restroom-b1,airport_terminal,2026-01-06T00:00:00+00:00,diagnostic,0.0,status_code,ok,valid,"{'fixture_type': 'water_line', 'zone_type': 'restroom_airside', 'occupancy': 4, 'faults': []}"
airport_terminal-terminal-b-restroom-b1-water-line-01-occupancy,airport_terminal-terminal-b-restroom-b1-water-line-01,airport_terminal-terminal-b-restroom-b1,airport_terminal,2026-01-06T00:00:00+00:00,occupancy_pir,4.0,persons,ok,valid,"{'fixture_type': 'water_line', 'zone_type': 'restroom_airside', 'occupancy': 4, 'faults': []}"
airport_terminal-terminal-b-restroom-b2-faucet-01-flow,airport_terminal-terminal-b-restroom-b2-faucet-01,airport_terminal-terminal-b-restroom-b2,airport_terminal,2026-01-06T00:00:00+00:00,flow_meter,0.069,L_per_min,ok,valid,"{'fixture_type': 'faucet', 'zone_type': 'restroom_airside', 'occupancy': 6, 'faults': []}"
airport_terminal-terminal-b-restroom-b2-faucet-01-diag,airport_terminal-terminal-b-restroom-b2-faucet-01,airport_terminal-terminal-b-restroom-b2,airport_terminal,2026-01-06T00:00:00+00:00,diagnostic,0.0,status_code,ok,valid,"{'fixture_type': 'faucet', 'zone_type': 'restroom_airside', 'occupancy': 6, 'faults': []}"
airport_terminal-terminal-b-restroom-b2-faucet-02-flow,airport_terminal-terminal-b-restroom-b2-faucet-02,airport_terminal-terminal-b-restroom-b2,airport_terminal,2026-01-06T00:00:00+00:00,flow_meter,0.012,L_per_min,ok,valid,"{'fixture_type': 'faucet', 'zone_type': 'restroom_airside', 'occupancy': 6, 'faults': []}"
airport_terminal-terminal-b-restroom-b2-faucet-02-diag,airport_terminal-terminal-b-restroom-b2-faucet-02,airport_terminal-terminal-b-restroom-b2,airport_terminal,2026-01-06T00:00:00+00:00,diagnostic,0.0,status_code,ok,valid,"{'fixture_type': 'faucet', 'zone_type': 'restroom_airside', 'occupancy': 6, 'faults': []}"
airport_terminal-terminal-b-restroom-b2-faucet-03-flow,airport_terminal-terminal-b-restroom-b2-faucet-03,airport_terminal-terminal-b-restroom-b2,airport_terminal,2026-01-06T00:00:00+00:00,flow_meter,0.042,L_per_min,degraded,valid,"{'fixture_type': 'faucet', 'zone_type': 'restroom_airside', 'occupancy': 6, 'faults': []}"
airport_terminal-terminal-b-restroom-b2-faucet-03-diag,airport_terminal-terminal-b-restroom-b2-faucet-03,airport_terminal-terminal-b-restroom-b2,airport_terminal,2026-01-06T00:00:00+00:00,diagnostic,0.0,status_code,ok,valid,"{'fixture_type': 'faucet', 'zone_type': 'restroom_airside', 'occupancy': 6, 'faults': []}"
airport_terminal-terminal-b-restroom-b2-faucet-04-flow,airport_terminal-terminal-b-restroom-b2-faucet-04,airport_terminal-terminal-b-restroom-b2,airport_terminal,2026-01-06T00:00:00+00:00,flow_meter,0.028,L_per_min,ok,valid,"{'fixture_type': 'faucet', 'zone_type': 'restroom_airside', 'occupancy': 6, 'faults': []}"
airport_terminal-terminal-b-restroom-b2-faucet-04-diag,airport_terminal-terminal-b-restroom-b2-faucet-04,airport_terminal-terminal-b-restroom-b2,airport_terminal,2026-01-06T00:00:00+00:00,diagnostic,0.0,status_code,ok,valid,"{'fixture_type': 'faucet', 'zone_type': 'restroom_airside', 'occupancy': 6, 'faults': []}"
airport_terminal-terminal-b-restroom-b2-flush-valve-01-flow,airport_terminal-terminal-b-restroom-b2-flush-valve-01,airport_terminal-terminal-b-restroom-b2,airport_terminal,2026-01-06T00:00:00+00:00,flow_meter,0.008,L_per_min,ok,valid,"{'fixture_type': 'flush_valve', 'zone_type': 'restroom_airside', 'occupancy': 6, 'faults': []}"
airport_terminal-terminal-b-restroom-b2-flush-valve-01-diag,airport_terminal-terminal-b-restroom-b2-flush-valve-01,airport_terminal-terminal-b-restroom-b2,airport_terminal,2026-01-06T00:00:00+00:00,diagnostic,0.0,status_code,ok,valid,"{'fixture_type': 'flush_valve', 'zone_type': 'restroom_airside', 'occupancy': 6, 'faults': []}"
airport_terminal-terminal-b-restroom-b2-flush-valve-01-flush,airport_terminal-terminal-b-restroom-b2-flush-valve-01,airport_terminal-terminal-b-restroom-b2,airport_terminal,2026-01-06T00:00:00+00:00,flush_counter,0.0,count,ok,valid,"{'fixture_type': 'flush_valve', 'zone_type': 'restroom_airside', 'occupancy': 6, 'faults': []}"
airport_terminal-terminal-b-restroom-b2-flush-valve-02-flow,airport_terminal-terminal-b-restroom-b2-flush-valve-02,airport_terminal-terminal-b-restroom-b2,airport_terminal,2026-01-06T00:00:00+00:00,flow_meter,0.0,L_per_min,ok,valid,"{'fixture_type': 'flush_valve', 'zone_type': 'restroom_airside', 'occupancy': 6, 'faults': []}"
airport_terminal-terminal-b-restroom-b2-flush-valve-02-diag,airport_terminal-terminal-b-restroom-b2-flush-valve-02,airport_terminal-terminal-b-restroom-b2,airport_terminal,2026-01-06T00:00:00+00:00,diagnostic,0.0,status_code,ok,valid,"{'fixture_type': 'flush_valve', 'zone_type': 'restroom_airside', 'occupancy': 6, 'faults': []}"
airport_terminal-terminal-b-restroom-b2-flush-valve-02-flush,airport_terminal-terminal-b-restroom-b2-flush-valve-02,airport_terminal-terminal-b-restroom-b2,airport_terminal,2026-01-06T00:00:00+00:00,flush_counter,0.0,count,ok,valid,"{'fixture_type': 'flush_valve', 'zone_type': 'restroom_airside', 'occupancy': 6, 'faults': []}"
airport_terminal-terminal-b-restroom-b2-flush-valve-03-flow,airport_terminal-terminal-b-restroom-b2-flush-valve-03,airport_terminal-terminal-b-restroom-b2,airport_terminal,2026-01-06T00:00:00+00:00,flow_meter,0.0,L_per_min,ok,valid,"{'fixture_type': 'flush_valve', 'zone_type': 'restroom_airside', 'occupancy': 6, 'faults': []}"
airport_terminal-terminal-b-restroom-b2-flush-valve-03-diag,airport_terminal-terminal-b-restroom-b2-flush-valve-03,airport_terminal-terminal-b-restroom-b2,airport_terminal,2026-01-06T00:00:00+00:00,diagnostic,0.0,status_code,ok,valid,"{'fixture_type': 'flush_valve', 'zone_type': 'restroom_airside', 'occupancy': 6, 'faults': []}"
airport_terminal-terminal-b-restroom-b2-flush-valve-03-flush,airport_terminal-terminal-b-restroom-b2-flush-valve-03,airport_terminal-terminal-b-restroom-b2,airport_terminal,2026-01-06T00:00:00+00:00,flush_counter,0.0,count,ok,valid,"{'fixture_type': 'flush_valve', 'zone_type': 'restroom_airside', 'occupancy': 6, 'faults': []}"
airport_terminal-terminal-b-restroom-b2-urinal-01-flow,airport_terminal-terminal-b-restroom-b2-urinal-01,airport_terminal-terminal-b-restroom-b2,airport_terminal,2026-01-06T00:00:00+00:00,flow_meter,0.043,L_per_min,ok,valid,"{'fixture_type': 'urinal', 'zone_type': 'restroom_airside', 'occupancy': 6, 'faults': []}"
airport_terminal-terminal-b-restroom-b2-urinal-01-diag,airport_terminal-terminal-b-restroom-b2-urinal-01,airport_terminal-terminal-b-restroom-b2,airport_terminal,2026-01-06T00:00:00+00:00,diagnostic,0.0,status_code,ok,valid,"{'fixture_type': 'urinal', 'zone_type': 'restroom_airside', 'occupancy': 6, 'faults': []}"
airport_terminal-terminal-b-restroom-b2-urinal-01-flush,airport_terminal-terminal-b-restroom-b2-urinal-01,airport_terminal-terminal-b-restroom-b2,airport_terminal,2026-01-06T00:00:00+00:00,flush_counter,0.0,count,ok,valid,"{'fixture_type': 'urinal', 'zone_type': 'restroom_airside', 'occupancy': 6, 'faults': []}"
airport_terminal-terminal-b-restroom-b2-urinal-02-flow,airport_terminal-terminal-b-restroom-b2-urinal-02,airport_terminal-terminal-b-restroom-b2,airport_terminal,2026-01-06T00:00:00+00:00,flow_meter,0.0,L_per_min,ok,valid,"{'fixture_type': 'urinal', 'zone_type': 'restroom_airside', 'occupancy': 6, 'faults': []}"
airport_terminal-terminal-b-restroom-b2-urinal-02-diag,airport_terminal-terminal-b-restroom-b2-urinal-02,airport_terminal-terminal-b-restroom-b2,airport_terminal,2026-01-06T00:00:00+00:00,diagnostic,0.0,status_code,ok,valid,"{'fixture_type': 'urinal', 'zone_type': 'restroom_airside', 'occupancy': 6, 'faults': []}"
airport_terminal-terminal-b-restroom-b2-urinal-02-flush,airport_terminal-terminal-b-restroom-b2-urinal-02,airport_terminal-terminal-b-restroom-b2,airport_terminal,2026-01-06T00:00:00+00:00,flush_counter,1.0,count,ok,valid,"{'fixture_type': 'urinal', 'zone_type': 'restroom_airside', 'occupancy': 6, 'faults': []}"
airport_terminal-terminal-b-restroom-b2-water-line-01-flow,airport_terminal-terminal-b-restroom-b2-water-line-01,airport_terminal-terminal-b-restroom-b2,airport_terminal,2026-01-06T00:00:00+00:00,flow_meter,0.448,L_per_min,ok,valid,"{'fixture_type': 'water_line', 'zone_type': 'restroom_airside', 'occupancy': 6, 'faults': []}"
airport_terminal-terminal-b-restroom-b2-water-line-01-diag,airport_terminal-terminal-b-restroom-b2-water-line-01,airport_terminal-terminal-b-restroom-b2,airport_terminal,2026-01-06T00:00:00+00:00,diagnostic,0.0,status_code,ok,valid,"{'fixture_type': 'water_line', 'zone_type': 'restroom_airside', 'occupancy': 6, 'faults': []}"
airport_terminal-terminal-b-restroom-b2-water-line-01-occupancy,airport_terminal-terminal-b-restroom-b2-water-line-01,airport_terminal-terminal-b-restroom-b2,airport_terminal,2026-01-06T00:00:00+00:00,occupancy_pir,6.0,persons,ok,valid,"{'fixture_type': 'water_line', 'zone_type': 'restroom_airside', 'occupancy': 6, 'faults': []}"
airport_terminal-terminal-b-restroom-b3-faucet-01-flow,airport_terminal-terminal-b-restroom-b3-faucet-01,airport_terminal-terminal-b-restroom-b3,airport_terminal,2026-01-06T00:00:00+00:00,flow_meter,0.058,L_per_min,ok,valid,"{'fixture_type': 'faucet', 'zone_type': 'restroom_airside', 'occupancy': 5, 'faults': []}"
airport_terminal-terminal-b-restroom-b3-faucet-01-diag,airport_terminal-terminal-b-restroom-b3-faucet-01,airport_terminal-terminal-b-restroom-b3,airport_terminal,2026-01-06T00:00:00+00:00,diagnostic,0.0,status_code,ok,valid,"{'fixture_type': 'faucet', 'zone_type': 'restroom_airside', 'occupancy': 5, 'faults': []}"
airport_terminal-terminal-b-restroom-b3-faucet-02-flow,airport_terminal-terminal-b-restroom-b3-faucet-02,airport_terminal-terminal-b-restroom-b3,airport_terminal,2026-01-06T00:00:00+00:00,flow_meter,0.053,L_per_min,ok,valid,"{'fixture_type': 'faucet', 'zone_type': 'restroom_airside', 'occupancy': 5, 'faults': []}"
airport_terminal-terminal-b-restroom-b3-faucet-02-diag,airport_terminal-terminal-b-restroom-b3-faucet-02,airport_terminal-terminal-b-restroom-b3,airport_terminal,2026-01-06T00:00:00+00:00,diagnostic,0.0,status_code,ok,valid,"{'fixture_type': 'faucet', 'zone_type': 'restroom_airside', 'occupancy': 5, 'faults': []}"
airport_terminal-terminal-b-restroom-b3-faucet-03-flow,airport_terminal-terminal-b-restroom-b3-faucet-03,airport_terminal-terminal-b-restroom-b3,airport_terminal,2026-01-06T00:00:00+00:00,flow_meter,0.035,L_per_min,ok,valid,"{'fixture_type': 'faucet', 'zone_type': 'restroom_airside', 'occupancy': 5, 'faults': []}"
airport_terminal-terminal-b-restroom-b3-faucet-03-diag,airport_terminal-terminal-b-restroom-b3-faucet-03,airport_terminal-terminal-b-restroom-b3,airport_terminal,2026-01-06T00:00:00+00:00,diagnostic,0.0,status_code,ok,valid,"{'fixture_type': 'faucet', 'zone_type': 'restroom_airside', 'occupancy': 5, 'faults': []}"
airport_terminal-terminal-b-restroom-b3-flush-valve-01-flow,airport_terminal-terminal-b-restroom-b3-flush-valve-01,airport_terminal-terminal-b-restroom-b3,airport_terminal,2026-01-06T00:00:00+00:00,flow_meter,0.016,L_per_min,ok,valid,"{'fixture_type': 'flush_valve', 'zone_type': 'restroom_airside', 'occupancy': 5, 'faults': []}"
airport_terminal-terminal-b-restroom-b3-flush-valve-01-diag,airport_terminal-terminal-b-restroom-b3-flush-valve-01,airport_terminal-terminal-b-restroom-b3,airport_terminal,2026-01-06T00:00:00+00:00,diagnostic,0.0,status_code,ok,valid,"{'fixture_type': 'flush_valve', 'zone_type': 'restroom_airside', 'occupancy': 5, 'faults': []}"
airport_terminal-terminal-b-restroom-b3-flush-valve-01-flush,airport_terminal-terminal-b-restroom-b3-flush-valve-01,airport_terminal-terminal-b-restroom-b3,airport_terminal,2026-01-06T00:00:00+00:00,flush_counter,0.0,count,ok,valid,"{'fixture_type': 'flush_valve', 'zone_type': 'restroom_airside', 'occupancy': 5, 'faults': []}"
airport_terminal-terminal-b-restroom-b3-flush-valve-02-flow,airport_terminal-terminal-b-restroom-b3-flush-valve-02,airport_terminal-terminal-b-restroom-b3,airport_terminal,2026-01-06T00:00:00+00:00,flow_meter,0.0,L_per_min,ok,valid,"{'fixture_type': 'flush_valve', 'zone_type': 'restroom_airside', 'occupancy': 5, 'faults': []}"
airport_terminal-terminal-b-restroom-b3-flush-valve-02-diag,airport_terminal-terminal-b-restroom-b3-flush-valve-02,airport_terminal-terminal-b-restroom-b3,airport_terminal,2026-01-06T00:00:00+00:00,diagnostic,0.0,status_code,ok,valid,"{'fixture_type': 'flush_valve', 'zone_type': 'restroom_airside', 'occupancy': 5, 'faults': []}"
airport_terminal-terminal-b-restroom-b3-flush-valve-02-flush,airport_terminal-terminal-b-restroom-b3-flush-valve-02,airport_terminal-terminal-b-restroom-b3,airport_terminal,2026-01-06T00:00:00+00:00,flush_counter,0.0,count,ok,valid,"{'fixture_type': 'flush_valve', 'zone_type': 'restroom_airside', 'occupancy': 5, 'faults': []}"
airport_terminal-terminal-b-restroom-b3-urinal-01-flow,airport_terminal-terminal-b-restroom-b3-urinal-01,airport_terminal-terminal-b-restroom-b3,airport_terminal,2026-01-06T00:00:00+00:00,flow_meter,0.0,L_per_min,ok,valid,"{'fixture_type': 'urinal', 'zone_type': 'restroom_airside', 'occupancy': 5, 'faults': []}"
airport_terminal-terminal-b-restroom-b3-urinal-01-diag,airport_terminal-terminal-b-restroom-b3-urinal-01,airport_terminal-terminal-b-restroom-b3,airport_terminal,2026-01-06T00:00:00+00:00,diagnostic,0.0,status_code,ok,valid,"{'fixture_type': 'urinal', 'zone_type': 'restroom_airside', 'occupancy': 5, 'faults': []}"
airport_terminal-terminal-b-restroom-b3-urinal-01-flush,airport_terminal-terminal-b-restroom-b3-urinal-01,airport_terminal-terminal-b-restroom-b3,airport_terminal,2026-01-06T00:00:00+00:00,flush_counter,1.0,count,ok,valid,"{'fixture_type': 'urinal', 'zone_type': 'restroom_airside', 'occupancy': 5, 'faults': []}"
airport_terminal-terminal-b-restroom-b3-urinal-02-flow,airport_terminal-terminal-b-restroom-b3-urinal-02,airport_terminal-terminal-b-restroom-b3,airport_terminal,2026-01-06T00:00:00+00:00,flow_meter,0.0,L_per_min,ok,valid,"{'fixture_type': 'urinal', 'zone_type': 'restroom_airside', 'occupancy': 5, 'faults': []}"
airport_terminal-terminal-b-restroom-b3-urinal-02-diag,airport_terminal-terminal-b-restroom-b3-urinal-02,airport_terminal-terminal-b-restroom-b3,airport_terminal,2026-01-06T00:00:00+00:00,diagnostic,0.0,status_code,ok,valid,"{'fixture_type': 'urinal', 'zone_type': 'restroom_airside', 'occupancy': 5, 'faults': []}"
airport_terminal-terminal-b-restroom-b3-urinal-02-flush,airport_terminal-terminal-b-restroom-b3-urinal-02,airport_terminal-terminal-b-restroom-b3,airport_terminal,2026-01-06T00:00:00+00:00,flush_counter,0.0,count,ok,valid,"{'fixture_type': 'urinal', 'zone_type': 'restroom_airside', 'occupancy': 5, 'faults': []}"
airport_terminal-terminal-b-restroom-b3-water-line-01-flow,airport_terminal-terminal-b-restroom-b3-water-line-01,airport_terminal-terminal-b-restroom-b3,airport_terminal,2026-01-06T00:00:00+00:00,flow_meter,0.383,L_per_min,ok,valid,"{'fixture_type': 'water_line', 'zone_type': 'restroom_airside', 'occupancy': 5, 'faults': []}"
airport_terminal-terminal-b-restroom-b3-water-line-01-diag,airport_terminal-terminal-b-restroom-b3-water-line-01,airport_terminal-terminal-b-restroom-b3,airport_terminal,2026-01-06T00:00:00+00:00,diagnostic,0.0,status_code,ok,valid,"{'fixture_type': 'water_line', 'zone_type': 'restroom_airside', 'occupancy': 5, 'faults': []}"
airport_terminal-terminal-b-restroom-b3-water-line-01-occupancy,airport_terminal-terminal-b-restroom-b3-water-line-01,airport_terminal-terminal-b-restroom-b3,airport_terminal,2026-01-06T00:00:00+00:00,occupancy_pir,5.0,persons,ok,valid,"{'fixture_type': 'water_line', 'zone_type': 'restroom_airside', 'occupancy': 5, 'faults': []}"
airport_terminal-terminal-a-restroom-a1-faucet-01-flow,airport_terminal-terminal-a-restroom-a1-faucet-01,airport_terminal-terminal-a-restroom-a1,airport_terminal,2026-01-06T00:01:00+00:00,flow_meter,0.06,L_per_min,ok,valid,"{'fixture_type': 'faucet', 'zone_type': 'restroom_airside', 'occupancy': 8, 'faults': []}"
airport_terminal-terminal-a-restroom-a1-faucet-01-diag,airport_terminal-terminal-a-restroom-a1-faucet-01,airport_terminal-terminal-a-restroom-a1,airport_terminal,2026-01-06T00:01:00+00:00,diagnostic,0.0,status_code,ok,valid,"{'fixture_type': 'faucet', 'zone_type': 'restroom_airside', 'occupancy': 8, 'faults': []}"
airport_terminal-terminal-a-restroom-a1-faucet-02-flow,airport_terminal-terminal-a-restroom-a1-faucet-02,airport_terminal-terminal-a-restroom-a1,airport_terminal,2026-01-06T00:01:00+00:00,flow_meter,0.0,L_per_min,ok,valid,"{'fixture_type': 'faucet', 'zone_type': 'restroom_airside', 'occupancy': 8, 'faults': []}"
airport_terminal-terminal-a-restroom-a1-faucet-02-diag,airport_terminal-terminal-a-restroom-a1-faucet-02,airport_terminal-terminal-a-restroom-a1,airport_terminal,2026-01-06T00:01:00+00:00,diagnostic,0.0,status_code,ok,valid,"{'fixture_type': 'faucet', 'zone_type': 'restroom_airside', 'occupancy': 8, 'faults': []}"
airport_terminal-terminal-a-restroom-a1-faucet-03-flow,airport_terminal-terminal-a-restroom-a1-faucet-03,airport_terminal-terminal-a-restroom-a1,airport_terminal,2026-01-06T00:01:00+00:00,flow_meter,0.058,L_per_min,ok,valid,"{'fixture_type': 'faucet', 'zone_type': 'restroom_airside', 'occupancy': 8, 'faults': []}"
airport_terminal-terminal-a-restroom-a1-faucet-03-diag,airport_terminal-terminal-a-restroom-a1-faucet-03,airport_terminal-terminal-a-restroom-a1,airport_terminal,2026-01-06T00:01:00+00:00,diagnostic,0.0,status_code,ok,valid,"{'fixture_type': 'faucet', 'zone_type': 'restroom_airside', 'occupancy': 8, 'faults': []}"
airport_terminal-terminal-a-restroom-a1-faucet-04-flow,airport_terminal-terminal-a-restroom-a1-faucet-04,airport_terminal-terminal-a-restroom-a1,airport_terminal,2026-01-06T00:01:00+00:00,flow_meter,0.887,L_per_min,ok,valid,"{'fixture_type': 'faucet', 'zone_type': 'restroom_airside', 'occupancy': 8, 'faults': []}"
airport_terminal-terminal-a-restroom-a1-faucet-04-diag,airport_terminal-terminal-a-restroom-a1-faucet-04,airport_terminal-terminal-a-restroom-a1,airport_terminal,2026-01-06T00:01:00+00:00,diagnostic,0.0,status_code,ok,valid,"{'fixture_type': 'faucet', 'zone_type': 'restroom_airside', 'occupancy': 8, 'faults': []}"
airport_terminal-terminal-a-restroom-a1-flush-valve-01-flow,airport_terminal-terminal-a-restroom-a1-flush-valve-01,airport_terminal-terminal-a-restroom-a1,airport_terminal,2026-01-06T00:01:00+00:00,flow_meter,0.038,L_per_min,ok,valid,"{'fixture_type': 'flush_valve', 'zone_type': 'restroom_airside', 'occupancy': 8, 'faults': []}"
airport_terminal-terminal-a-restroom-a1-flush-valve-01-diag,airport_terminal-terminal-a-restroom-a1-flush-valve-01,airport_terminal-terminal-a-restroom-a1,airport_terminal,2026-01-06T00:01:00+00:00,diagnostic,0.0,status_code,ok,valid,"{'fixture_type': 'flush_valve', 'zone_type': 'restroom_airside', 'occupancy': 8, 'faults': []}"
airport_terminal-terminal-a-restroom-a1-flush-valve-01-flush,airport_terminal-terminal-a-restroom-a1-flush-valve-01,airport_terminal-terminal-a-restroom-a1,airport_terminal,2026-01-06T00:01:00+00:00,flush_counter,0.0,count,ok,valid,"{'fixture_type': 'flush_valve', 'zone_type': 'restroom_airside', 'occupancy': 8, 'faults': []}"
airport_terminal-terminal-a-restroom-a1-flush-valve-02-flow,airport_terminal-terminal-a-restroom-a1-flush-valve-02,airport_terminal-terminal-a-restroom-a1,airport_terminal,2026-01-06T00:01:00+00:00,flow_meter,0.036,L_per_min,ok,valid,"{'fixture_type': 'flush_valve', 'zone_type': 'restroom_airside', 'occupancy': 8, 'faults': []}"
